survey_id,kp,study_type,variable,var_raw,val_raw,val_label_raw,val_recode,notes,Questions,varcode,Column1
AGO2018PLACE_MSM,MSM,place,pv_sex,c43,1,yes,1,In the past 6 mnths have you had penile-vaginal sex?,,behaviour,
AGO2018PLACE_MSM,MSM,place,pv_sex,c43,2,no,0,,,behaviour,
AGO2018PLACE_MSM,MSM,place,pv_sex,c43,8888,don't know,NA,,,behaviour,
AGO2018PLACE_MSM,MSM,place,recent_test_sti,c76,1,yes,1,"In the past 12 months, did a medical provider test or examine you to see if you had a sexually transmitted infection other than HIV?",,bio,
AGO2018PLACE_MSM,MSM,place,recent_test_sti,c76,2,no,0,,,bio,
AGO2018PLACE_MSM,MSM,place,recent_test_sti,c76,8888,don't know,NA,,,bio,
AGO2018PLACE_MSM,MSM,place,sex,c23,1,male,0,sex at birth,,dem,
AGO2018PLACE_MSM,MSM,place,sex,c23,2,female,1,,,dem,
AGO2018PLACE_MSM,MSM,place,sexwithwomen,c65,,,,"In total, how many women did you have sex with in the last 4 weeks?",,behaviour,
AGO2018PLACE_MSM,MSM,place,share_needle,c41,1,yes,1,Did you share a needle with someone who was injecting drugs?,,idu,
AGO2018PLACE_MSM,MSM,place,share_needle,c41,2,no,0,,,idu,
AGO2018PLACE_MSM,MSM,place,share_needle,c41,8888,don't know,NA,,,idu,
AGO2018PLACE_MSM,MSM,place,syphilis,sif,1,positive,1,ACTIVE SYPHILIS (RAPID TEST REACTIVE & RPR REACTIVE AT 1:8 OR LESS),,bio,
AGO2018PLACE_MSM,MSM,place,syphilis,sif,2,negative,0,,,bio,
AGO2018PLACE_MSM,MSM,place,transac,c52,1,yes,1,"In the past 6 months, have you received gifts, favors, or help with expenses in exchange for sex with a man? ",,behaviour,
AGO2018PLACE_MSM,MSM,place,transac,c52,2,no,0,,,behaviour,
AGO2018PLACE_MSM,MSM,place,transac,c52,8888,don't know,NA,,,behaviour,
AGO2018PLACE_MSM,MSM,place,trich_urine,xp_tv_u,1,positive,1,TRICHOMONAS VAGINALIS DETECTED IN URINE SAMPLE,,bio,
AGO2018PLACE_MSM,MSM,place,trich_urine,xp_tv_u,2,negative,0,,,bio,
AGO2018PLACE_MSM,MSM,place,trich_vag,xp_tv_v,1,positive,1,TRICHOMONAS VAGINALIS DETECTED IN VAGINAL SWAB SAMPLE,,bio,
AGO2018PLACE_MSM,MSM,place,trich_vag,xp_tv_v,2,negative,0,,,bio,
AGO2018PLACE_MSM,MSM,place,vl,vl,,copies of virus/ml,,viral load (copies of virus/ml),,bio,
AGO2018PLACE_TGW,TGW,place,age,c16,,,,What is your age?,,dem,
AGO2018PLACE_TGW,TGW,place,age_fs,c63,99,never had sex,NA,At what age did you first have sex?,,behaviour,
AGO2018PLACE_TGW,TGW,place,anal_sex,c50,1,yes,1,In the past 6 months have you had anal sex with a man?,,behaviour,
AGO2018PLACE_TGW,TGW,place,anal_sex,c50,2,no,0,,,behaviour,
AGO2018PLACE_TGW,TGW,place,anal_sex,c50,8888,don't know,NA,,,behaviour,
AGO2018PLACE_TGW,TGW,place,onart,c96,1,yes,1,Are you currently taking ART to treat an infection? ,,bio,
AGO2018PLACE_TGW,TGW,place,onart,c96,2,no,0,,,bio,
AGO2018PLACE_TGW,TGW,place,onart,c96,8888,don't know,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,cd4,cd4,,,,CD4 TEST RESULT - PIMA,,bio,
AGO2018PLACE_TGW,TGW,place,cdm_last_anal,c53,1,yes,1,"The last time you had anal sex, did you use a condom?",,condom,
AGO2018PLACE_TGW,TGW,place,cdm_last_anal,c53,2,no,0,,,condom,
AGO2018PLACE_TGW,TGW,place,cdm_last_anal,c53,8888,don't know,NA,,,condom,
AGO2018PLACE_TGW,TGW,place,cdm_last_paid,c59,1,yes,1,The last time you had sex for money did you use a condom?,,condom,
AGO2018PLACE_TGW,TGW,place,cdm_last_paid,c59,2,no,0,,,condom,
AGO2018PLACE_TGW,TGW,place,cdm_last_paid,c59,8888,don't know,NA,,,condom,
AGO2018PLACE_TGW,TGW,place,chlam_anal,xp_ct_a,1,positive,1,CHLAMYDIA TRACHOMATIS DETECTED IN ANAL SWAB SAMPLE ,,bio,
AGO2018PLACE_TGW,TGW,place,chlam_anal,xp_ct_a,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,chlam_urine,xp_ct_u,1,positive,1,CHLAMYDIA TRACHOMATIS DETECTED IN URINE SAMPLE ,,bio,
AGO2018PLACE_TGW,TGW,place,chlam_urine,xp_ct_u,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,chlam_vag,xp_ct_v,1,positive,1,CHLAMYDIA TRACHOMATIS DETECTED IN VAGINAL SWAB SAMPLE ,,bio,
AGO2018PLACE_TGW,TGW,place,chlam_vag,xp_ct_v,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,circ_status,c75,1,yes,1,Are you a circumcised man?,,bio,
AGO2018PLACE_TGW,TGW,place,circ_status,c75,2,no,0,,,bio,
AGO2018PLACE_TGW,TGW,place,circ_status,c75,8888,don't know,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,ever_art,,1,yes,1,Have you ever taken medicine for an HIV infection?,,bio,
AGO2018PLACE_TGW,TGW,place,ever_art,,2,no,0,,,bio,
AGO2018PLACE_TGW,TGW,place,ever_art,,8888,don't know,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,free_cdm,c85,1,yes,1,Have you accessed free condoms in the past 6 mnths?,,behaviour,
AGO2018PLACE_TGW,TGW,place,free_cdm,c85,2,no,0,,,behaviour,
AGO2018PLACE_TGW,TGW,place,free_cdm,c85,8888,don't know,NA,,,behaviour,
AGO2018PLACE_TGW,TGW,place,fsw_place,fsw,1,yes,1,Classed as a FSW by the place survey.,,place,
AGO2018PLACE_TGW,TGW,place,gender,c22,1,male,0,self-identified gender,,dem,
AGO2018PLACE_TGW,TGW,place,gender,c22,2,female,1,,,dem,
AGO2018PLACE_TGW,TGW,place,gender,c22,3,M2F_TG,3,,,dem,
AGO2018PLACE_TGW,TGW,place,gender,c22,4,F2M_TG,4,,,dem,
AGO2018PLACE_TGW,TGW,place,gender,c22,5,other,5,,,dem,
AGO2018PLACE_TGW,TGW,place,gon_anal,xp_ng_a,1,positive,1,NEISSERIA GONORRHEA DETECTED IN ANAL SWAB SAMPLE ,,bio,
AGO2018PLACE_TGW,TGW,place,gon_anal,xp_ng_a,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,gon_urine,xp_ng_u,1,positive,1,NEISSERIA GONORRHEA DETECTED IN URINE SAMPLE ,,bio,
AGO2018PLACE_TGW,TGW,place,gon_urine,xp_ng_u,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,gon_vag,xp_ng_v,1,positive,1,NEISSERIA GONORRHEA DETECTED IN VAGINAL SWAB SAMPLE ,,bio,
AGO2018PLACE_TGW,TGW,place,gon_vag,xp_ng_v,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,hepb,c119,1,positive,1,result of confirmatory test,,bio,
AGO2018PLACE_TGW,TGW,place,hepb,c119,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,hepb,c119,3,indeterminate,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,hepb,c119,4,did not take test,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,hiv,c120,1,positive,1,result of confirmatory test,,bio,
AGO2018PLACE_TGW,TGW,place,hiv,c120,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,hiv,c120,3,indeterminate,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,hiv,c120,4,did not take test,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,identifies_fsw,c110,1,yes,1,Do you get money for sex and see yourself as a sex worker?,,dem,
AGO2018PLACE_TGW,TGW,place,identifies_fsw,c110,2,no,0,,,dem,
AGO2018PLACE_TGW,TGW,place,identifies_fsw,c110,8888,don't know,NA,,,dem,
AGO2018PLACE_TGW,TGW,place,identifies_lg,c111,1,yes,1,Some people see themselves as gay or lesbian. Do you see yourself as gay or lesbian?,,dem,
AGO2018PLACE_TGW,TGW,place,identifies_lg,c111,2,no,0,,,dem,
AGO2018PLACE_TGW,TGW,place,identifies_lg,c111,8888,don't know,NA,,,dem,
AGO2018PLACE_TGW,TGW,place,inject,c40,1,yes,1,Have you injected a non-prescription drug in the past 12 mnths?,,idu,
AGO2018PLACE_TGW,TGW,place,inject,c40,2,no,0,,,idu,
AGO2018PLACE_TGW,TGW,place,inject,c40,8888,don't know,NA,,,idu,
AGO2018PLACE_TGW,TGW,place,ins_rec,c125,1,insertive,1,"The last time you had anal sex with a man, gay, fag or transvestite, were you the receptive partner or insertive partner or both? ",,behaviour,
AGO2018PLACE_TGW,TGW,place,ins_rec,c125,2,receptive,2,,,behaviour,
AGO2018PLACE_TGW,TGW,place,ins_rec,c125,3,both,3,,,behaviour,
AGO2018PLACE_TGW,TGW,place,known_hiv,c93,1,yes,1,(If tested for HIV) Did a health provider ever tell you that you were infected with HIV? ,,bio,
AGO2018PLACE_TGW,TGW,place,known_hiv,c93,2,no,0,,,bio,
AGO2018PLACE_TGW,TGW,place,known_hiv,c93,8888,don't know,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,known_tb,c77,1,yes,1,(If tested for TB) In the past 12 months did a health care provider tell you you had Tuberculosis (TB)?,,bio,
AGO2018PLACE_TGW,TGW,place,known_tb,c77,2,no,0,,,bio,
AGO2018PLACE_TGW,TGW,place,known_tb,c77,8888,don't know,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,msm_place,msm,1,yes,1,Classed as MSM by PLACE,,place,
AGO2018PLACE_TGW,TGW,place,paid_sex,c57,1,yes,1,"In the past 6 months, have you received cash/money in exchange for sex with a man? ",,behaviour,
AGO2018PLACE_TGW,TGW,place,paid_sex,c57,2,no,0,,,behaviour,
AGO2018PLACE_TGW,TGW,place,paid_sex,c57,8888,don't know,NA,,,behaviour,
AGO2018PLACE_TGW,TGW,place,paid_sex_ever,c58,1,yes,1,Has someone ever paid you money for having sex?,,behaviour,
AGO2018PLACE_TGW,TGW,place,paid_sex_ever,c58,2,no,0,,,behaviour,
AGO2018PLACE_TGW,TGW,place,paid_sex_ever,c58,8888,don't know,NA,,,behaviour,
AGO2018PLACE_TGW,TGW,place,paidforsex,c56,1,yes,1,In the last 6 mnths have you paid a man to have sex with you?,,behaviour,
AGO2018PLACE_TGW,TGW,place,paidforsex,c56,2,no,0,,,behaviour,
AGO2018PLACE_TGW,TGW,place,paidforsex,c56,8888,don't know,NA,,,behaviour,
AGO2018PLACE_TGW,TGW,place,partners,c64,,number of partners,,"how many men you had sex with in the last 4 weeks, including men you had sex with once and men you had sex with more often. In total, how many men did you have sex with in the last 4 weeks? ",,behaviour,
AGO2018PLACE_TGW,TGW,place,place_weight,pwweight,,,,Individual weight based on probability of selecting site for site verification and individual interviews.,,place,
AGO2018PLACE_TGW,TGW,place,pregnant,c75a,1,yes,1,Are you pregnant?,,bio,
AGO2018PLACE_TGW,TGW,place,pregnant,c75a,2,no,0,,,bio,
AGO2018PLACE_TGW,TGW,place,pregnant,c75a,8888,don't know,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,programme_access,c80,1,yes,1,Do you currently get health or other services from programs designed for people who inject drugs?,,idu,
AGO2018PLACE_TGW,TGW,place,programme_access,c80,2,no,0,,,idu,
AGO2018PLACE_TGW,TGW,place,programme_access,c80,8888,don't know,NA,,,idu,
AGO2018PLACE_TGW,TGW,place,pv_sex,c43,1,yes,1,In the past 6 mnths have you had penile-vaginal sex?,,behaviour,
AGO2018PLACE_TGW,TGW,place,pv_sex,c43,2,no,0,,,behaviour,
AGO2018PLACE_TGW,TGW,place,pv_sex,c43,8888,don't know,NA,,,behaviour,
AGO2018PLACE_TGW,TGW,place,recent_test_sti,c76,1,yes,1,"In the past 12 months, did a medical provider test or examine you to see if you had a sexually transmitted infection other than HIV?",,bio,
AGO2018PLACE_TGW,TGW,place,recent_test_sti,c76,2,no,0,,,bio,
AGO2018PLACE_TGW,TGW,place,recent_test_sti,c76,8888,don't know,NA,,,bio,
AGO2018PLACE_TGW,TGW,place,sex,c23,1,male,0,sex at birth,,dem,
AGO2018PLACE_TGW,TGW,place,sex,c23,2,female,1,,,dem,
AGO2018PLACE_TGW,TGW,place,sexwithwomen,c65,,,,"In total, how many women did you have sex with in the last 4 weeks?",,behaviour,
AGO2018PLACE_TGW,TGW,place,share_needle,c41,1,yes,1,Did you share a needle with someone who was injecting drugs?,,idu,
AGO2018PLACE_TGW,TGW,place,share_needle,c41,2,no,0,,,idu,
AGO2018PLACE_TGW,TGW,place,share_needle,c41,8888,don't know,NA,,,idu,
AGO2018PLACE_TGW,TGW,place,syphilis,sif,1,positive,1,ACTIVE SYPHILIS (RAPID TEST REACTIVE & RPR REACTIVE AT 1:8 OR LESS),,bio,
AGO2018PLACE_TGW,TGW,place,syphilis,sif,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,transac,c52,1,yes,1,"In the past 6 months, have you received gifts, favors, or help with expenses in exchange for sex with a man? ",,behaviour,
AGO2018PLACE_TGW,TGW,place,transac,c52,2,no,0,,,behaviour,
AGO2018PLACE_TGW,TGW,place,transac,c52,8888,don't know,NA,,,behaviour,
AGO2018PLACE_TGW,TGW,place,trich_urine,xp_tv_u,1,positive,1,TRICHOMONAS VAGINALIS DETECTED IN URINE SAMPLE,,bio,
AGO2018PLACE_TGW,TGW,place,trich_urine,xp_tv_u,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,trich_vag,xp_tv_v,1,positive,1,TRICHOMONAS VAGINALIS DETECTED IN VAGINAL SWAB SAMPLE,,bio,
AGO2018PLACE_TGW,TGW,place,trich_vag,xp_tv_v,2,negative,0,,,bio,
AGO2018PLACE_TGW,TGW,place,vl,vl,,copies of virus/ml,,viral load (copies of virus/ml),,bio,
AGO2018PLACE_PWID,PWID,place,age,c16,,,,What is your age?,,dem,
AGO2018PLACE_PWID,PWID,place,age_fs,c63,99,never had sex,NA,At what age did you first have sex?,,behaviour,
AGO2018PLACE_PWID,PWID,place,anal_sex,c50,1,yes,1,In the past 6 months have you had anal sex with a man?,,behaviour,
AGO2018PLACE_PWID,PWID,place,anal_sex,c50,2,no,0,,,behaviour,
AGO2018PLACE_PWID,PWID,place,anal_sex,c50,8888,don't know,NA,,,behaviour,
AGO2018PLACE_PWID,PWID,place,onart,c96,1,yes,1,Are you currently taking ART to treat an infection? ,,bio,
AGO2018PLACE_PWID,PWID,place,onart,c96,2,no,0,,,bio,
AGO2018PLACE_PWID,PWID,place,onart,c96,8888,don't know,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,cd4,cd4,,,,CD4 TEST RESULT - PIMA,,bio,
AGO2018PLACE_PWID,PWID,place,cdm_last_anal,c53,1,yes,1,"The last time you had anal sex, did you use a condom?",,condom,
AGO2018PLACE_PWID,PWID,place,cdm_last_anal,c53,2,no,0,,,condom,
AGO2018PLACE_PWID,PWID,place,cdm_last_anal,c53,8888,don't know,NA,,,condom,
AGO2018PLACE_PWID,PWID,place,cdm_last_paid,c59,1,yes,1,The last time you had sex for money did you use a condom?,,condom,
AGO2018PLACE_PWID,PWID,place,cdm_last_paid,c59,2,no,0,,,condom,
AGO2018PLACE_PWID,PWID,place,cdm_last_paid,c59,8888,don't know,NA,,,condom,
AGO2018PLACE_PWID,PWID,place,chlam_anal,xp_ct_a,1,positive,1,CHLAMYDIA TRACHOMATIS DETECTED IN ANAL SWAB SAMPLE ,,bio,
AGO2018PLACE_PWID,PWID,place,chlam_anal,xp_ct_a,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,chlam_urine,xp_ct_u,1,positive,1,CHLAMYDIA TRACHOMATIS DETECTED IN URINE SAMPLE ,,bio,
AGO2018PLACE_PWID,PWID,place,chlam_urine,xp_ct_u,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,chlam_vag,xp_ct_v,1,positive,1,CHLAMYDIA TRACHOMATIS DETECTED IN VAGINAL SWAB SAMPLE ,,bio,
AGO2018PLACE_PWID,PWID,place,chlam_vag,xp_ct_v,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,circ_status,c75,1,yes,1,Are you a circumcised man?,,bio,
AGO2018PLACE_PWID,PWID,place,circ_status,c75,2,no,0,,,bio,
AGO2018PLACE_PWID,PWID,place,circ_status,c75,8888,don't know,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,ever_art,,1,yes,1,Have you ever taken medicine for an HIV infection?,,bio,
AGO2018PLACE_PWID,PWID,place,ever_art,,2,no,0,,,bio,
AGO2018PLACE_PWID,PWID,place,ever_art,,8888,don't know,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,free_cdm,c85,1,yes,1,Have you accessed free condoms in the past 6 mnths?,,behaviour,
AGO2018PLACE_PWID,PWID,place,free_cdm,c85,2,no,0,,,behaviour,
AGO2018PLACE_PWID,PWID,place,free_cdm,c85,8888,don't know,NA,,,behaviour,
AGO2018PLACE_PWID,PWID,place,fsw_place,fsw,1,yes,1,Classed as a FSW by the place survey.,,place,
AGO2018PLACE_PWID,PWID,place,gender,c22,1,male,0,self-identified gender,,dem,
AGO2018PLACE_PWID,PWID,place,gender,c22,2,female,1,,,dem,
AGO2018PLACE_PWID,PWID,place,gender,c22,3,M2F_TG,3,,,dem,
AGO2018PLACE_PWID,PWID,place,gender,c22,4,F2M_TG,4,,,dem,
AGO2018PLACE_PWID,PWID,place,gender,c22,5,other,5,,,dem,
AGO2018PLACE_PWID,PWID,place,gon_anal,xp_ng_a,1,positive,1,NEISSERIA GONORRHEA DETECTED IN ANAL SWAB SAMPLE ,,bio,
AGO2018PLACE_PWID,PWID,place,gon_anal,xp_ng_a,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,gon_urine,xp_ng_u,1,positive,1,NEISSERIA GONORRHEA DETECTED IN URINE SAMPLE ,,bio,
AGO2018PLACE_PWID,PWID,place,gon_urine,xp_ng_u,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,gon_vag,xp_ng_v,1,positive,1,NEISSERIA GONORRHEA DETECTED IN VAGINAL SWAB SAMPLE ,,bio,
AGO2018PLACE_PWID,PWID,place,gon_vag,xp_ng_v,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,hepb,c119,1,positive,1,result of confirmatory test,,bio,
AGO2018PLACE_PWID,PWID,place,hepb,c119,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,hepb,c119,3,indeterminate,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,hepb,c119,4,did not take test,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,hiv,c120,1,positive,1,result of confirmatory test,,bio,
AGO2018PLACE_PWID,PWID,place,hiv,c120,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,hiv,c120,3,indeterminate,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,hiv,c120,4,did not take test,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,identifies_fsw,c110,1,yes,1,Do you get money for sex and see yourself as a sex worker?,,dem,
AGO2018PLACE_PWID,PWID,place,identifies_fsw,c110,2,no,0,,,dem,
AGO2018PLACE_PWID,PWID,place,identifies_fsw,c110,8888,don't know,NA,,,dem,
AGO2018PLACE_PWID,PWID,place,identifies_lg,c111,1,yes,1,Some people see themselves as gay or lesbian. Do you see yourself as gay or lesbian?,,dem,
AGO2018PLACE_PWID,PWID,place,identifies_lg,c111,2,no,0,,,dem,
AGO2018PLACE_PWID,PWID,place,identifies_lg,c111,8888,don't know,NA,,,dem,
AGO2018PLACE_PWID,PWID,place,inject,c40,1,yes,1,Have you injected a non-prescription drug in the past 12 mnths?,,idu,
AGO2018PLACE_PWID,PWID,place,inject,c40,2,no,0,,,idu,
AGO2018PLACE_PWID,PWID,place,inject,c40,8888,don't know,NA,,,idu,
AGO2018PLACE_PWID,PWID,place,ins_rec,c125,1,insertive,1,"The last time you had anal sex with a man, gay, fag or transvestite, were you the receptive partner or insertive partner or both? ",,behaviour,
AGO2018PLACE_PWID,PWID,place,ins_rec,c125,2,receptive,2,,,behaviour,
AGO2018PLACE_PWID,PWID,place,ins_rec,c125,3,both,3,,,behaviour,
AGO2018PLACE_PWID,PWID,place,known_hiv,c93,1,yes,1,(If tested for HIV) Did a health provider ever tell you that you were infected with HIV? ,,bio,
AGO2018PLACE_PWID,PWID,place,known_hiv,c93,2,no,0,,,bio,
AGO2018PLACE_PWID,PWID,place,known_hiv,c93,8888,don't know,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,known_tb,c77,1,yes,1,(If tested for TB) In the past 12 months did a health care provider tell you you had Tuberculosis (TB)?,,bio,
AGO2018PLACE_PWID,PWID,place,known_tb,c77,2,no,0,,,bio,
AGO2018PLACE_PWID,PWID,place,known_tb,c77,8888,don't know,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,msm_place,msm,1,yes,1,Classed as MSM by PLACE,,place,
AGO2018PLACE_PWID,PWID,place,paid_sex,c57,1,yes,1,"In the past 6 months, have you received cash/money in exchange for sex with a man? ",,behaviour,
AGO2018PLACE_PWID,PWID,place,paid_sex,c57,2,no,0,,,behaviour,
AGO2018PLACE_PWID,PWID,place,paid_sex,c57,8888,don't know,NA,,,behaviour,
AGO2018PLACE_PWID,PWID,place,paid_sex_ever,c58,1,yes,1,Has someone ever paid you money for having sex?,,behaviour,
AGO2018PLACE_PWID,PWID,place,paid_sex_ever,c58,2,no,0,,,behaviour,
AGO2018PLACE_PWID,PWID,place,paid_sex_ever,c58,8888,don't know,NA,,,behaviour,
AGO2018PLACE_PWID,PWID,place,paidforsex,c56,1,yes,1,In the last 6 mnths have you paid a man to have sex with you?,,behaviour,
AGO2018PLACE_PWID,PWID,place,paidforsex,c56,2,no,0,,,behaviour,
AGO2018PLACE_PWID,PWID,place,paidforsex,c56,8888,don't know,NA,,,behaviour,
AGO2018PLACE_PWID,PWID,place,partners,c64,,number of partners,,"how many men you had sex with in the last 4 weeks, including men you had sex with once and men you had sex with more often. In total, how many men did you have sex with in the last 4 weeks? ",,behaviour,
AGO2018PLACE_PWID,PWID,place,place_weight,pwweight,,,,Individual weight based on probability of selecting site for site verification and individual interviews.,,place,
AGO2018PLACE_PWID,PWID,place,pregnant,c75a,1,yes,1,Are you pregnant?,,bio,
AGO2018PLACE_PWID,PWID,place,pregnant,c75a,2,no,0,,,bio,
AGO2018PLACE_PWID,PWID,place,pregnant,c75a,8888,don't know,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,programme_access,c80,1,yes,1,Do you currently get health or other services from programs designed for people who inject drugs?,,idu,
AGO2018PLACE_PWID,PWID,place,programme_access,c80,2,no,0,,,idu,
AGO2018PLACE_PWID,PWID,place,programme_access,c80,8888,don't know,NA,,,idu,
AGO2018PLACE_PWID,PWID,place,pv_sex,c43,1,yes,1,In the past 6 mnths have you had penile-vaginal sex?,,behaviour,
AGO2018PLACE_PWID,PWID,place,pv_sex,c43,2,no,0,,,behaviour,
AGO2018PLACE_PWID,PWID,place,pv_sex,c43,8888,don't know,NA,,,behaviour,
AGO2018PLACE_PWID,PWID,place,recent_test_sti,c76,1,yes,1,"In the past 12 months, did a medical provider test or examine you to see if you had a sexually transmitted infection other than HIV?",,bio,
AGO2018PLACE_PWID,PWID,place,recent_test_sti,c76,2,no,0,,,bio,
AGO2018PLACE_PWID,PWID,place,recent_test_sti,c76,8888,don't know,NA,,,bio,
AGO2018PLACE_PWID,PWID,place,sex,c23,1,male,0,sex at birth,,dem,
AGO2018PLACE_PWID,PWID,place,sex,c23,2,female,1,,,dem,
AGO2018PLACE_PWID,PWID,place,sexwithwomen,c65,,,,"In total, how many women did you have sex with in the last 4 weeks?",,behaviour,
AGO2018PLACE_PWID,PWID,place,share_needle,c41,1,yes,1,Did you share a needle with someone who was injecting drugs?,,idu,
AGO2018PLACE_PWID,PWID,place,share_needle,c41,2,no,0,,,idu,
AGO2018PLACE_PWID,PWID,place,share_needle,c41,8888,don't know,NA,,,idu,
AGO2018PLACE_PWID,PWID,place,syphilis,sif,1,positive,1,ACTIVE SYPHILIS (RAPID TEST REACTIVE & RPR REACTIVE AT 1:8 OR LESS),,bio,
AGO2018PLACE_PWID,PWID,place,syphilis,sif,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,transac,c52,1,yes,1,"In the past 6 months, have you received gifts, favors, or help with expenses in exchange for sex with a man? ",,behaviour,
AGO2018PLACE_PWID,PWID,place,transac,c52,2,no,0,,,behaviour,
AGO2018PLACE_PWID,PWID,place,transac,c52,8888,don't know,NA,,,behaviour,
AGO2018PLACE_PWID,PWID,place,trich_urine,xp_tv_u,1,positive,1,TRICHOMONAS VAGINALIS DETECTED IN URINE SAMPLE,,bio,
AGO2018PLACE_PWID,PWID,place,trich_urine,xp_tv_u,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,trich_vag,xp_tv_v,1,positive,1,TRICHOMONAS VAGINALIS DETECTED IN VAGINAL SWAB SAMPLE,,bio,
AGO2018PLACE_PWID,PWID,place,trich_vag,xp_tv_v,2,negative,0,,,bio,
AGO2018PLACE_PWID,PWID,place,vl,vl,,copies of virus/ml,,viral load (copies of virus/ml),,bio,
MOZ2017PLACE_FSW,FSW,place,sex,C29,2,female?,1,,,,
MOZ2017PLACE_FSW,FSW,place,gender,C28,,,,,,,
MOZ2017PLACE_FSW,FSW,place,marital,c37,,,,,,,
MOZ2017PLACE_FSW,FSW,place,inject,C46,,,,,,idu,
MOZ2017PLACE_FSW,FSW,place,share_needle,C47,,,,,,,
MOZ2017PLACE_FSW,FSW,place,clients_pw,C59B,888,,NA,,,,
MOZ2017PLACE_FSW,FSW,place,duration_yr,C59C,888,,NA,,,,
MOZ2017PLACE_FSW,FSW,place,duration_yr,C59C,8888,,NA,,,,
MOZ2017PLACE_FSW,FSW,place,old_subject_id,subject_id,,,,,,,
BEN2018ACA_FSW,,,age,age,9999,,NA,,,,
LSO2019BBS_TGW,,,hiv,hivstat,9999,,NA,,,,
LSO2019BBS_TGW,,,hiv,hivstat,2,indeterminate,NA,,,,
LSO2019BBS_FSW,FSW,rds,primary_income_sw,q305,14,decline to answer,0,,,dem,
LSO2019BBS_FSW,FSW,rds,primary_income_sw,q305,9999,decline to answer,NA,,,dem,
UGA2021BBS_FSW,FSW,rds,own_coupon,elcpid,,,,,,,
UGA2021BBS_FSW,FSW,rds,sex,elsex,1,female,1,,,,
UGA2021BBS_FSW,FSW,rds,gender,elgend,998,does not identify as a transwoman,1,Do you identify as a transwoman?,,,
UGA2021BBS_FSW,FSW,rds,age,elage,,,,,,,
UGA2021BBS_FSW,FSW,rds,network_size,rcdgref,,,,,,,
UGA2021BBS_FSW,FSW,rds,homeless,tuthln,1,Yes in the last 12mnths,1,,,,
UGA2021BBS_fsw,FSW,rds,homeless,tuthln,2,Yes but more than twelve months ago,2,,,,
UGA2021BBS_FSW,FSW,rds,homeless,tuthln,3,"no, never",0,,,,
UGA2021BBS_FSW,FSW,rds,marital,dmmr,1,Never married,2,,,,
UGA2021BBS_FSW,FSW,rds,marital,dmmr,2,currently married,1,,,,
UGA2021BBS_FSW,FSW,rds,marital,dmmr,3,"divorced, widowed, separated",3,,,,
UGA2021BBS_FSW,FSW,rds,anc_attended,anc,1,Yes,1,"the last time you were pregnant while selling sex.  During that pregnancy, did you go to a clinic for antenatal care (ANC)?",,,
UGA2021BBS_FSW,FSW,rds,anc_attended,anc,2,No,0,,,,
UGA2021BBS_FSW,FSW,rds,anc_attended,anc,998,NA,NA,,,,
UGA2021BBS_FSW,FSW,rds,anc_test,anctst,1,not at all,0,"During that pregnancy, how many times were you tested for HIV? ",,,
